AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0180BAC30534,bthjwmd,,,Valley View Close,en,,,,,Hill View Road,en,,,SW-Bound,en,SW,E0035036,Larkhall,Bath,,,,,,0,U,375948,167020,-2.34716,51.40169,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30535,bthjwgm,,,Hill View Road,en,,,,,Hill View Road,en,,,SW-Bound,en,SW,E0035036,Larkhall,Bath,,,,,,0,U,375831,166911,-2.34883,51.40071,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30536,bthjwjm,,,Spring Vale,en,,,,,Charlcombe Lane,en,,,SE-Bound,en,SE,E0035036,Larkhall,Bath,,,,,,0,U,375892,166717,-2.34794,51.39897,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30537,bthjwtj,,,Larkhall Square,en,,,,,Upper Lambridge Street,en,,,E-Bound,en,E,E0035036,Larkhall,Bath,,,,,,0,U,376068,166542,-2.3454,51.3974,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30538,bthjwpm,,,St Saviours Way,en,,,,,St Saviours Way,en,,,SE-Bound,en,SE,E0035033,Lambridge,Bath,,,,,,0,U,376021,166293,-2.34606,51.39516,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30539,bthmaja,,,Lambridge,en,,,,,London Road,en,,,NE-Bound,en,NE,N0060726,Grosvenor,Bath,,,,,,0,U,376291,166406,-2.34219,51.39619,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30541,bthmapt,,,Bailbrook House,en,,,,,London Road West,en,,,NE-Bound,en,NE,E0034968,Bailbrook,Bath,,,,,,0,U,376818,166780,-2.33464,51.39957,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30542,bthmawt,,,Clarence Gardens,en,,,,,London Road West,en,,,NE-Bound,en,NE,E0034968,Bailbrook,Bath,,,,,,0,U,377076,166954,-2.33094,51.40115,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30543,bthmdgj,,,Bailbrook Lane,en,,,,,London Road West,en,,,NE-Bound,en,NE,E0034968,Bailbrook,Bath,,,,,,0,U,377418,167208,-2.32604,51.40345,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30571,bthmdgp,,,Bailbrook Lane,en,,,,,London Road West,en,,,SW-Bound,en,SW,E0034968,Bailbrook,Bath,,,,,,0,U,377459,167224,-2.32545,51.40359,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30572,bthmdaj,,,Clarence Gardens,en,,,,,,,,,SW-Bound,en,SW,E0034968,Bailbrook,Bath,,,,,,0,U,377188,167015,-2.32933,51.4017,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30573,bthmatw,,,Bailbrook House,en,,,,,London Road West,en,,,SW-Bound,en,SW,E0034968,Bailbrook,Bath,,,,,,0,U,376918,166835,-2.3332,51.40007,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30574,bthmagm,,,Lambridge,en,,,,,London Road,en,,,SW-Bound,en,SW,N0060726,Grosvenor,Bath,,,,,,0,U,376187,166324,-2.34368,51.39545,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30575,bthjwma,,,Balustrade,en,,,,,London Road,en,,,NE-Bound,en,NE,E0035014,Walcot,Bath,,,,,,0,U,375947,166163,-2.34711,51.39399,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30576,bthjwjg,,,Balustrade,en,,,,,London Road,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,375884,166104,-2.34802,51.39345,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30577,bthjwgd,,,Morrisons,en,,,,,London Road,en,,,E-Bound,en,E,E0035014,Walcot,Bath,,,,,,0,U,375666,165995,-2.35114,51.39247,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30578,bthjtpd,,,Morrisons,en,,,,,London Road,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,375600,165938,-2.35209,51.39195,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30579,bthjtjg,,,Snow Hill,en,,,,,London Road,en,,,SW-Bound,en,SW,E0035014,Walcot,Bath,,,,,,0,U,375504,165874,-2.35346,51.39137,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30580,bthjtja,,,Snow Hill,en,,,,,London Road,en,,,NE-Bound,en,NE,E0035014,Walcot,Bath,,,,,,0,U,375479,165880,-2.35382,51.39142,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30581,bthjpja,,,Walcot Gate,en,,,,,London Street,en,,,S-Bound,en,S,E0035014,Walcot,Bath,,,,,,0,U,375119,165584,-2.35897,51.38875,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30582,bthjpga,,,Walcot Cemetery,en,,,,,London Street,en,,,N-Bound,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375101,165534,-2.35923,51.3883,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30583,bthjpda,,,Hilton Hotel,en,,,,,Walcot Street,en,,,Se,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,375079,165154,-2.35952,51.38488,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30584,bthjpam,,,Hilton Hotel,en,,,,,Walcot Street,en,,,Sf,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375064,165194,-2.35974,51.38524,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30587,bthjpta,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bh,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375192,164373,-2.35784,51.37786,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30588,bthjpmp,,,Dorchester Street,en,,,,,Dorchester Street,en,,,Bj,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375140,164377,-2.35859,51.37789,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30592,bthjpad,,,St James's Parade,en,,,,,St James's Parade,en,,,Wh,en,SE,N0078123,Bath City Centre,Bath,,,,,,0,U,375040,164462,-2.36003,51.37865,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30597,bthjmpg,,,Avon Street,en,,,,,Avon Street,en,,,Wm,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374828,164640,-2.36309,51.38024,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30601,bthjtam,,,Manvers Street,en,,,,,Manvers Street,en,,,Be,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,375251,164473,-2.357,51.37876,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30602,bthjptp,,,Terrace Walk,en,,,,,Terrace Walk,en,,,Cb,en,SW,N0078123,Bath City Centre,Bath,,,,,,0,U,375211,164737,-2.35759,51.38113,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30603,bthjpwg,,,Terrace Walk,en,,,,,,,,,Ca,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375218,164716,-2.35749,51.38095,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30604,bthjpmg,,,Orange Grove,en,,,,,,,,,NW-Bound,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,375172,164773,-2.35816,51.38146,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30605,bthjpjg,,,Orange Grove,en,,,,,Orange Grove,en,,,E-Bound,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,375143,164812,-2.35858,51.38181,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30606,bthjpgj,,,Rebecca Fountain,en,,,,,High Street,en,,,Ce,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375109,164795,-2.35906,51.38165,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30607,bthjpdw,,,High Street,en,,,,,High Street,en,,,Cc,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375099,164826,-2.35921,51.38193,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30608,bthjpdt,,,High Street,en,,,,,High Street,en,,,Cf,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375098,164841,-2.35922,51.38206,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30609,bthjpdp,,,High Street,en,,,,,High Street,en,,,Cg,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,375097,164854,-2.35924,51.38218,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30611,bthjptg,,,Grand Parade,en,,,,,Grand Parade,en,,,Ci,en,SE,N0078123,Bath City Centre,Bath,,,,,,0,U,375203,164891,-2.35772,51.38252,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30612,bthjpwt,,,Grand Parade,en,,,,,Grand Parade,en,,,Cl,en,SE,N0078123,Bath City Centre,Bath,,,,,,0,U,375231,164858,-2.35731,51.38222,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30614,bthjpwm,,,Grand Parade,en,,,,,Grand Parade,en,,,Cm,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,375236,164843,-2.35724,51.38209,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30616,bthjgpt,,,Royal Avenue,en,,,,,Royal Avenue,en,,,E-Bound,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,374545,165238,-2.3672,51.38561,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30617,bthmajw,,,North Road View Point,en,,,,,North Road,en,,,N-Bound,en,N,E0034971,Bathwick,Bath,,,,,,0,U,376389,164759,-2.34067,51.38138,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30618,bthjwtp,,,King Edwards School,en,,,,,North Road,en,,,NW-Bound,en,NW,E0034971,Bathwick,Bath,,,,,,0,U,376088,165346,-2.34503,51.38665,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30637,bthjwmg,,,Balustrade,en,,,,,St Saviour's Road,en,,,N-Bound,en,N,E0035033,Lambridge,Bath,,,,,,0,U,375954,166230,-2.34702,51.39459,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30640,bthmajt,,,Elm Grove,en,,,,,Elm Grove,en,,,S-Bound,en,S,E0035036,Larkhall,Bath,,,,,,0,U,376347,166823,-2.34141,51.39994,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30641,bthmajp,,,Elm Grove,en,,,,,Gloucester Road,en,,,N-Bound,en,N,E0035036,Larkhall,Bath,,,,,,0,U,376341,166870,-2.3415,51.40036,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30642,bthmajm,,,Bailbrook Lane,en,,,,,Gloucester Road,en,,,SE-Bound,en,SE,E0035042,Lower Swainswick,Bath,,,,,,0,U,376327,167082,-2.34171,51.40227,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30643,bthmajg,,,Bailbrook Lane,en,,,,,Ferndale Road,en,,,NW-Bound,en,NW,E0035042,Lower Swainswick,Bath,,,,,,0,U,376319,167076,-2.34183,51.40221,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30644,bthmagd,,,Innox Lane,en,,,,,Gloucester Road,en,,,SW-Bound,en,,E0035042,Lower Swainswick,Bath,,,,,,0,U,376160,167777,-2.34416,51.40851,BCT,HAR,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30645,bthmadw,,,Innox Lane,en,,,,,Gloucester Road,en,,,N-Bound,en,,E0035042,Lower Swainswick,Bath,,,,,,0,U,376145,167781,-2.34438,51.40854,BCT,HAR,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30646,bthdpdp,,,Penn Lea Road,en,,,,,Newbridge Hill,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372524,165536,-2.39625,51.38819,BCT,MKD,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30647,bthdmtd,,,Partis College,en,,,,,Kelston Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372374,165627,-2.39841,51.38901,BCT,MKD,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30648,bthdmtj,,,Partis College,en,,,,,Kelston Road,en,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,372387,165634,-2.39823,51.38907,BCT,MKD,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30649,bthdmdw,,,Penn Hill Road,en,,,,,Kelston Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372135,165830,-2.40186,51.39082,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30650,bthdmga,,,Penn Hill Road,en,,,,,Kelston Road,en,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,372145,165835,-2.40172,51.39086,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30651,bthdjwt,,,Oldfield School,en,,,,,Kelston Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,371954,165965,-2.40448,51.39202,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30652,bthdjtj,,,Oldfield School,en,,,,,Kelston Road,en,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,371850,166051,-2.40598,51.39279,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30661,bthdmap,,,Old Newbridge Hill,en,,,,,Newbridge Road,en,,,W-Bound,en,W,N0060729,Newbridge,Bath,,,,,,0,U,372011,165632,-2.40363,51.38903,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30662,bthdjtp,,,P&r Newbridge,en,,,,,,,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,371853,165787,-2.40591,51.39042,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30789,bthjmtm,,,Cross Keys,en,,,,,Midford Road,en,,,SE-Bound,en,SE,E0035066,Odd Down,Bath,,,,,,0,U,374905,161811,-2.36178,51.35481,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30800,bthdwgt,,,P&r Odd Down,en,,,,,,,,,SW-Bound,en,SW,E0035066,Odd Down,Bath,,,,,,0,U,373328,161492,-2.38439,51.35187,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30801,bthjdaw,,,St Gregory's School,en,,,,,Sulis Manor Road,en,,,W-Bound,en,W,E0035066,Odd Down,Bath,,,,,,0,U,373407,161633,-2.38327,51.35314,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC30802,bthjamd,,,St Gregory's School,en,,,,,,,,,E-Bound,en,E,E0035066,Odd Down,Bath,,,,,,0,U,373420,161650,-2.38308,51.3533,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC31197,bthjptw,,,Dorchester Street (obsolete),en,,,,,Dorchester Street,en,,,W-Bound,en,W,N0078123,Bath City Centre,Bath,,,,,,0,U,375212,164356,-2.35755,51.37771,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC49598,bthmtma,,,Ambury,en,,,,,Ambury,en,,,Wr,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374939,164415,-2.36148,51.37823,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC49599,bthmtmd,,,Ambury,en,,,,,Ambury,en,,,Wq,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374944,164429,-2.36141,51.37835,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC49600,bthmtmg,,,Ambury,en,,,,,Ambury,en,,,Wp,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374949,164446,-2.36134,51.37851,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC49601,bthmtmj,,,Ambury,en,,,,,Ambury,en,,,Wn,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374955,164477,-2.36125,51.37878,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC49603,bthmtmt,,,Hadley Arms,en,,,,,North Road,en,,,E-Bound,en,E,E0034996,Combe Down,Bath,,,,,,0,U,376052,162657,-2.34537,51.36247,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC49604,bthmtmw,,,Green Park Road,en,,,,,Green Park Road,en,,,Ww,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374863,164427,-2.36257,51.37833,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC49605,bthmtpa,,,Corn Street,en,,,,,Corn Street,en,,,Wt,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,374872,164525,-2.36245,51.37921,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC49606,bthmtpd,,,Corn Street,en,,,,,Corn Street,en,,,Wu,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,374848,164527,-2.36279,51.37923,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56452,bthmpmp,,,Whiteway Road,en,,,,,Newton Road,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,371517,164430,-2.41063,51.3782,BCT,CUS,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56453,bthmpmt,,,Whiteway Road,en,,,,,Newton Road,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,371517,164439,-2.41063,51.37828,BCT,CUS,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56454,bthmpmw,,,Fosseway School,en,,,,,Frome Road,en,,,NW-Bound,en,NW,E0035066,Odd Down,Bath,,,,,,0,U,373971,162190,-2.37522,51.35818,BCT,CUS,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56455,bthmpta,,,P&r Odd Down,en,,,,,,,,,NE-Bound,en,NE,E0035066,Odd Down,Bath,,,,,,0,U,373292,161491,-2.38491,51.35186,BCT,MKD,OTH,,,,1,2013-03-11T16:46:14,2013-03-11T16:46:14,,new,act
0180BAC56458,bthmptj,,,Prospect Place,en,,,,,Purlewent Drive,en,,,SE-Bound,en,SE,E0035148,Weston,Bath,,,,,,0,U,373077,166568,-2.38838,51.3975,BCT,CUS,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56459,bthmptm,,,Lynfield Park,en,,,,,Purlewent Drive,en,,,SE-Bound,en,SE,E0035148,Weston,Bath,,,,,,0,U,373183,166474,-2.38685,51.39666,BCT,CUS,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56460,bthmptp,,,Lucklands Road Top,en,,,,,Lucklands Road,en,,,SW-Bound,en,SW,E0035148,Weston,Bath,,,,,,0,U,373301,166350,-2.38514,51.39555,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56470,bthmtag,,,Ivy Bank Park,en,,,,,Entry Hill,en,,,SW-Bound,en,SW,N0060724,Fox Hill,Bath,,,,,,0,U,374705,162826,-2.36473,51.36393,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAC56471,bthmtaj,,,Sedgemoor Road,en,,,,,Hawthorn Grove,en,,,W-Bound,en,W,N0060724,Fox Hill,Bath,,,,,,0,U,374943,162384,-2.36128,51.35996,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56472,bthmtam,,,Milsom Street,en,,,,,Milsom Street,en,,,Sg,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,374935,165075,-2.36158,51.38416,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC56473,bthmtap,,,Entry Hill Gardens,en,,,,,Entry Hill,en,,,N-Bound,en,N,N0078121,Bloomfield,Bath,,,,,,0,U,374641,163221,-2.36567,51.36748,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56474,bthmtat,,,Opposite 24,en,,,,,Kelston View,en,,,E-Bound,en,E,E0035155,Whiteway,Bath,,,,,,0,U,372357,164205,-2.39855,51.37622,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56481,bthmtdt,,,Henrietta Court,en,,,,,Bathwick Street,en,,,SE-Bound,en,SE,E0034971,Bathwick,Bath,,,,,,0,U,375428,165529,-2.35453,51.38826,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56482,bthmtdw,,,Combe Road,en,,,,,North Road,en,,,SW-Bound,en,SW,E0034996,Combe Down,Bath,,,,,,0,U,375651,162433,-2.35111,51.36044,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56483,bthmtga,,,Recycling Centre,en,,,,,A367,en,,,SW-Bound,en,SW,E0035066,Odd Down,Bath,,,,,,0,U,372871,161288,-2.39094,51.35001,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56484,bthmtgd,,,Ryans Depot,en,,,,,Locksbrook Road,en,,,NE-Bound,en,,E0035039,Locksbrook,Bath,,,,,,0,U,373296,164975,-2.38511,51.38319,BCT,HAR,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAC56485,bthmtgj,,,Ryans Depot,en,,,,,Locksbrook Road,en,,,SW-Bound,en,,E0035039,Locksbrook,Bath,,,,,,0,U,373302,164967,-2.38503,51.38312,BCT,HAR,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38419,bthjpwa,,,Rossiter Road,en,,,,,Rossiter Road,en,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,375214,164267,-2.35752,51.37691,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38422,bthjtdm,,,Claverton Buildings,en,,,,,,,,,N-Bound,en,N,E0035160,Widcombe,Bath,,,,,,0,U,375330,164248,-2.35585,51.37674,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38424,bthjgtw,,,Green Park Road,en,,,,,Green Park Road,en,,,Ga,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374593,164663,-2.36647,51.38044,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38425,bthjgwm,,,Green Park Road,en,,,,,Green Park Road,en,,,Gb,en,S,N0078123,Bath City Centre,Bath,,,,,,0,U,374605,164675,-2.3663,51.38055,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38427,bthjmdg,,,Lynbrook Lane,en,,,,,Entry Hill,en,,,S-Bound,en,S,N0078121,Bloomfield,Bath,,,,,,0,U,374658,163099,-2.36542,51.36638,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAY38428,bthjmda,,,Ivy Bank Park,en,,,,,Entry Hill,en,,,N-Bound,en,N,N0060724,Fox Hill,Bath,,,,,,0,U,374652,162715,-2.36548,51.36293,BCT,MKD,OTH,,,,1,2013-03-11T16:46:15,2013-03-11T16:46:15,,new,act
0180BAZ02390,bthjmgt,,,Morford Street,en,,,,,Julian Road,en,,,W-Bound,en,W,N0077181,Lansdown,Bath,,,,,,0,U,374812,165465,-2.36338,51.38766,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02391,bthmatm,,,Copseland,en,,,,,Widcombe Hill,en,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,376894,164046,-2.33336,51.37499,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
0180BAZ02392,bthjtmj,,,Widcombe Hill,en,,,,,Widcombe Hill,en,,,E-Bound,en,E,E0035160,Widcombe,Bath,,,,,,0,U,375540,164211,-2.35283,51.37642,BCT,MKD,OTH,,,,1,2013-03-11T16:46:16,2013-03-11T16:46:16,,new,act
